,timestamp,power
178,2023-03-08T05:23:28.833Z,6972.091484069824
179,2023-03-08T05:09:37.186Z,6381.082991758983
180,2023-03-08T04:55:41.126Z,7791.741955280304
181,2023-03-08T04:41:44.099Z,6336.548141638437
182,2023-03-08T04:27:41.544Z,6138.350701332092
183,2023-03-08T04:13:52.095Z,6926.33912563324
184,2023-03-08T04:00:06.535Z,5977.397429943085
185,2023-03-08T03:46:19.445Z,7132.030606269836
186,2023-03-08T03:32:31.852Z,6992.015910148621
187,2023-03-08T03:18:38.151Z,6861.447385946909
188,2023-03-08T03:04:39.071Z,8559.766356150309
189,2023-03-08T02:50:46.655Z,7521.035381158194
190,2023-03-08T02:36:54.546Z,7434.044281641643
191,2023-03-08T02:22:58.652Z,8036.3543550173445
192,2023-03-08T02:09:14.206Z,7402.234721183777
193,2023-03-08T01:55:16.607Z,8173.694638411204
194,2023-03-08T01:41:28.818Z,8023.876933256785
195,2023-03-08T01:27:19.259Z,7130.675180753072
196,2023-03-08T01:13:06.358Z,4194.617525736491
197,2023-03-08T00:58:57.141Z,2207.468642046054
198,2023-03-08T00:45:02.267Z,-1175.6924875701466
199,2023-03-08T00:31:10.262Z,-3193.3713555336
200,2023-03-08T00:17:21.421Z,-6636.786105235417
201,2023-03-08T00:03:17.016Z,-13401.075597604116
202,2023-03-07T23:49:08.692Z,-18981.94958368937
203,2023-03-07T23:35:02.074Z,-26588.56709798177
204,2023-03-07T23:21:09.977Z,-34781.72160784403
205,2023-03-07T23:07:11.295Z,-37310.028855005905
206,2023-03-07T22:53:09.247Z,-41120.53446769714
207,2023-03-07T22:39:20.617Z,-45525.54852167766
208,2023-03-07T22:25:12.458Z,-47351.92963282268
209,2023-03-07T22:11:16.615Z,-49410.31322479248
210,2023-03-07T21:57:18.985Z,-50998.097705841064
211,2023-03-07T21:43:22.897Z,-52135.356203715004
212,2023-03-07T21:29:20.219Z,-53313.42210769653
213,2023-03-07T21:15:28.311Z,-55680.744647979736
214,2023-03-07T21:01:29.237Z,-56731.23280207316
215,2023-03-07T20:47:28.624Z,-56316.7571703593
216,2023-03-07T20:33:23.615Z,-56067.55669911703
217,2023-03-07T20:19:21.784Z,-53938.64866892497
218,2023-03-07T20:05:09.889Z,-50281.82083765666
219,2023-03-07T19:51:06.204Z,-48467.47277577718
220,2023-03-07T19:37:08.962Z,-47819.29028828939
221,2023-03-07T19:23:15.427Z,-46958.9953104655
222,2023-03-07T19:09:22.424Z,-45232.95291264852
223,2023-03-07T18:55:16.761Z,-42899.31548436483
224,2023-03-07T18:41:33.659Z,-40432.6973994573
225,2023-03-07T18:27:44.721Z,-42257.03077316284
226,2023-03-07T18:14:01.211Z,-40243.57198079427
227,2023-03-07T18:00:01.212Z,-32634.20141537984
228,2023-03-07T17:46:07.192Z,-25527.800726890564
229,2023-03-07T17:31:58.621Z,-16135.201923052471
230,2023-03-07T17:17:50.846Z,-20269.269768397015
231,2023-03-07T17:03:53.542Z,-24240.347592035927
232,2023-03-07T16:49:58.282Z,-23392.789729436237
233,2023-03-07T16:36:11.593Z,-24101.604350407917
234,2023-03-07T16:22:23.844Z,-14187.435249487558
235,2023-03-07T16:08:14.344Z,-3417.2297111401954
236,2023-03-07T15:54:22.919Z,-6426.547716806332
237,2023-03-07T15:40:36.972Z,-3745.8556247254214
238,2023-03-07T15:26:50.951Z,2986.7663383483887
239,2023-03-07T15:12:59.813Z,6439.392360051473
240,2023-03-07T14:59:17.662Z,10271.11585934957
241,2023-03-07T14:45:37.090Z,12082.98823038737
242,2023-03-07T14:31:51.554Z,14077.059610684712
243,2023-03-07T14:18:10.297Z,10794.371704260508
244,2023-03-07T14:04:30.074Z,9224.598852793375
245,2023-03-07T13:50:43.983Z,10332.901394367218
246,2023-03-07T13:37:07.125Z,9673.894393444061
247,2023-03-07T13:23:24.645Z,7262.732092539469
248,2023-03-07T13:09:44.492Z,6053.065888086954
249,2023-03-07T12:55:53.609Z,6689.384877681732
250,2023-03-07T12:41:26.882Z,6423.105259736379
251,2023-03-07T12:27:15.740Z,6957.732772827148
252,2023-03-07T12:13:40.711Z,6488.287353515625
253,2023-03-07T11:51:13.007Z,6653.50538889567
254,2023-03-07T11:36:43.060Z,7216.385193665823
255,2023-03-07T11:22:24.553Z,6568.733239173889
256,2023-03-07T11:08:38.394Z,6450.430564085642
257,2023-03-07T10:54:45.594Z,6575.524644056956
258,2023-03-07T10:40:59.448Z,6438.234651088715
259,2023-03-07T10:27:18.415Z,7000.242062409719
260,2023-03-07T10:13:31.277Z,6268.287575244904
261,2023-03-07T09:59:39.795Z,6735.8686447143555
262,2023-03-07T09:45:35.725Z,6030.474503835042
263,2023-03-07T09:31:08.067Z,6726.032110055287
264,2023-03-07T09:16:40.983Z,6400.879383087158
265,2023-03-07T09:02:14.208Z,6641.9538497924805
266,2023-03-07T08:47:57.579Z,6433.875064055125
267,2023-03-07T08:34:16.855Z,6542.880415916443
268,2023-03-07T08:20:36.021Z,6379.580215613048
269,2023-03-07T08:06:50.363Z,6994.807481765747
270,2023-03-07T07:52:58.044Z,5889.106893539429
271,2023-03-07T07:39:14.942Z,7235.651059945424
272,2023-03-07T07:25:16.734Z,7014.356875419617
273,2023-03-07T07:11:32.741Z,6851.849102973938
274,2023-03-07T06:57:43.708Z,5614.909243583679
275,2023-03-07T06:44:14.871Z,6581.614557902018
276,2023-03-07T06:30:46.687Z,5866.679747899373
277,2023-03-07T06:17:22.542Z,6534.65693394343
278,2023-03-07T06:03:41.522Z,6209.773945808411
279,2023-03-07T05:50:07.871Z,6605.354658762613
280,2023-03-07T05:36:35.895Z,6378.850936889648
281,2023-03-07T05:23:12.127Z,6252.096859614055
282,2023-03-07T05:09:46.432Z,6410.407773653666
283,2023-03-07T04:56:18.975Z,5058.301768700281
284,2023-03-07T04:42:32.714Z,5811.644291877747
285,2023-03-07T04:29:01.703Z,5783.700180053711
286,2023-03-07T04:15:28.486Z,5762.728150685629
287,2023-03-07T04:01:46.226Z,6255.203024546306
288,2023-03-07T03:48:10.932Z,5473.752570152283
289,2023-03-07T03:34:42.802Z,6229.06965414683
290,2023-03-07T03:21:12.556Z,5533.66708556811
291,2023-03-07T03:07:33.798Z,6156.311364968617
292,2023-03-07T02:54:02.242Z,4893.831586837769
293,2023-03-07T02:40:39.261Z,5247.4014321962995
294,2023-03-07T02:27:10.562Z,5784.92206732432
295,2023-03-07T02:13:45.444Z,5213.874808947245
